,id,Name,Symbol,price,var_last_heure,var_last_day,var_cap,var_volume_day,var_circulating_supply,date,heure,variation_1h,moyenne_day
323,19,Dai,DAI,1.3144526770930896e-05,0.0,0.0,0.003146623948385766,0.0006153901978947398,5365382703,2024-11-01,18:05:34,0.0,1.3313749509911188e-05
324,20,Dai,DAI,1.3144526770930896e-05,0.0,0.03,0.00314686514406719,0.0009586978848481942,5365382703,2024-11-06,19:39:33,0.0,1.3313527588146329e-05
325,20,Dai,DAI,1.3144526770930896e-05,0.0,0.03,0.00314686514406719,0.0009586978848481942,5365382703,2024-11-06,19:39:56,0.0,1.3313527588146329e-05
326,20,Dai,DAI,1.3144526770930896e-05,0.01,0.02,0.003146829331087826,0.0009599130257381257,5365382703,2024-11-06,19:45:43,0.0,1.3313527588146329e-05
327,20,Dai,DAI,1.3144526770930896e-05,0.01,0.02,0.003146829331087826,0.0009599130257381257,5365382703,2024-11-06,19:46:03,0.0,1.3313527588146329e-05
328,20,Dai,DAI,1.3144526770930896e-05,0.01,0.02,0.003146829331087826,0.0009599130257381257,5365382703,2024-11-06,19:46:23,0.0,1.3313527588146329e-05
329,20,Dai,DAI,1.3143212164602616e-05,0.0,0.02,0.0031463276381797117,0.001076290516911804,5365382703,2024-11-06,23:08:01,-1.00010001000089e-06,1.3313527588146329e-05
330,8,Dogecoin,DOGE,1.773182031302503e-06,0.0,2.32,0.012743210666433453,0.008242485563294781,146526396384,2024-10-26,12:48:49,0.0,1.7942345395301845e-06
331,8,Dogecoin,DOGE,1.7705528186459414e-06,0.01,2.68,0.012720954840575255,0.008236922537390499,146526396384,2024-10-26,12:56:12,-1.4825796886583081e-05,1.7942345395301845e-06
332,8,Dogecoin,DOGE,1.7705528186459414e-06,0.0,2.82,0.01272369659959158,0.008228211176472813,146526396384,2024-10-26,13:01:27,0.0,1.7942345395301845e-06
333,8,Dogecoin,DOGE,1.80341797685296e-06,0.7,0.0,0.0129674326162621,0.004728238052782582,146539566384,2024-10-27,11:11:01,0.0001855976243504085,1.861254912518068e-06
334,8,Dogecoin,DOGE,1.8717775059235586e-06,0.15,0.0,0.013478197803742945,0.005808278889832405,146543736384,2024-10-27,18:31:37,0.00037900874635568593,1.861254912518068e-06
335,8,Dogecoin,DOGE,2.15836168548876e-06,2.04,2.13,0.015617464548835912,0.014618253854750421,146611136384,2024-11-01,16:38:52,0.0015308988764044954,2.174608444501153e-06
336,8,Dogecoin,DOGE,2.15836168548876e-06,2.14,2.18,0.015615653488808452,0.014623938522374707,146611136384,2024-11-01,16:40:54,0.0,2.174608444501153e-06
337,8,Dogecoin,DOGE,2.1241819209534605e-06,0.0,2.13,0.015364448881634518,0.015446866303247674,146611976384,2024-11-01,18:05:33,-0.0001583434835566394,2.174608444501153e-06
338,8,Dogecoin,DOGE,2.55011437131642e-06,0.0,0.0,0.01853547641908517,0.07058423135194565,146681286384,2024-11-06,19:39:31,0.002004950495049506,2.590711753614669e-06
339,8,Dogecoin,DOGE,2.55011437131642e-06,0.0,0.0,0.01853547641908517,0.07058423135194565,146681286384,2024-11-06,19:39:54,0.0,2.590711753614669e-06
340,8,Dogecoin,DOGE,2.546170552331578e-06,0.0,0.0,0.018505185085052778,0.07062355524481219,146681576384,2024-11-06,19:45:41,-1.5463917525772923e-05,2.590711753614669e-06
341,8,Dogecoin,DOGE,2.546170552331578e-06,0.0,0.0,0.018505185085052778,0.07062355524481219,146681576384,2024-11-06,19:46:01,0.0,2.590711753614669e-06
342,8,Dogecoin,DOGE,2.546170552331578e-06,0.0,0.0,0.018505185085052778,0.07062355524481219,146681576384,2024-11-06,19:46:22,0.0,2.590711753614669e-06
343,8,Dogecoin,DOGE,2.607957049760772e-06,0.0,0.0,0.018965831934069994,0.07122388794010946,146683366384,2024-11-06,23:08:00,0.00024264326277749002,2.590711753614669e-06
344,16,Polkadot,DOT,5.297841312416558e-05,0.25,2.92,0.003626828139288914,0.0010815125279792473,1510522687,2024-10-26,12:48:50,0.0,5.366045789214686e-05
345,16,Polkadot,DOT,5.297841312416558e-05,0.29,3.08,0.003623989571344858,0.0010819143139117044,1510522687,2024-10-26,12:56:13,0.0,5.366045789214686e-05
346,16,Polkadot,DOT,5.297841312416558e-05,0.28,3.08,0.0036245018069682375,0.0010817118665402844,1510522687,2024-10-26,13:01:28,0.0,5.366045789214686e-05
347,16,Polkadot,DOT,5.284695249133749e-05,0.0,0.43,0.003619468775607107,0.0005014080480482613,1510775962,2024-10-27,11:11:01,-2.481389578163939e-05,5.399334053943766e-05
348,16,Polkadot,DOT,5.3767176921134015e-05,0.12,0.0,0.003685028875387562,0.0004745059896019064,1511041319,2024-10-27,18:31:38,0.0001741293532338316,5.399334053943766e-05
349,16,Polkadot,DOT,5.1926728061540984e-05,0.85,1.77,0.0035505044363326344,0.0008773037198185571,1512783132,2024-11-01,16:38:53,-0.00034229828850855667,5.2550849067844147e-05
350,16,Polkadot,DOT,5.1926728061540984e-05,0.89,1.61,0.0035516511566967904,0.0008734399310288859,1512783132,2024-11-01,16:40:54,0.0,5.2550849067844147e-05
351,16,Polkadot,DOT,5.179526742871291e-05,0.0,0.81,0.003539921373407374,0.0009261186117259844,1513117306,2024-11-01,18:05:34,-2.5316455696203116e-05,5.2550849067844147e-05
352,17,Polkadot,DOT,5.3504255655477875e-05,0.0,0.0,0.003685226477497785,0.0015776146153704653,1515174878,2024-11-06,19:39:32,0.00032994923857868107,5.425964665727032e-05
353,17,Polkadot,DOT,5.3504255655477875e-05,0.0,0.0,0.003685226477497785,0.0015776146153704653,1515174878,2024-11-06,19:39:55,0.0,5.425964665727032e-05
354,17,Polkadot,DOT,5.363571628830594e-05,0.0,0.0,0.0036874694569964993,0.0015784986767365876,1515299652,2024-11-06,19:45:42,2.4570024570024045e-05,5.425964665727032e-05
355,17,Polkadot,DOT,5.363571628830594e-05,0.0,0.0,0.0036911054216536825,0.0015784986767365876,1515299652,2024-11-06,19:46:03,0.0,5.425964665727032e-05
356,17,Polkadot,DOT,5.363571628830594e-05,0.0,0.0,0.0036874694569964993,0.0015784986767365876,1515299652,2024-11-06,19:46:22,0.0,5.425964665727032e-05
357,17,Polkadot,DOT,5.3504255655477875e-05,0.58,0.0,0.003686261921937913,0.0016525185386262484,1515329423,2024-11-06,23:08:00,-2.4509803921568105e-05,5.425964665727032e-05
358,99,dYdX (Native),DYDX,1.3408762642915324e-05,1.55,0.21,9.287631035141913e-06,0.0002138309919741761,643931707,2024-11-01,16:39:03,0.0,1.3625771511305111e-05
359,99,dYdX (Native),DYDX,1.3408762642915324e-05,1.64,0.19,9.209234042357095e-06,0.00021381205808947232,643931707,2024-11-01,16:41:04,0.0,1.3625771511305111e-05
360,99,dYdX (Native),DYDX,1.35402232757434e-05,0.0,0.0,1.2486630431300725e-05,0.00024975773961328606,643931707,2024-11-01,18:05:41,9.80392156862746e-05,1.3625771511305111e-05
361,100,dYdX (Native),DYDX,1.3803144541399547e-05,0.0,0.0,2.2244756040488067e-05,0.0006347907203061333,643931707,2024-11-06,19:39:40,0.00019417475728155357,1.404742286454014e-05
362,100,dYdX (Native),DYDX,1.3803144541399547e-05,0.0,0.0,2.1601815670231497e-05,0.0006347907203061333,643931707,2024-11-06,19:40:06,0.0,1.404742286454014e-05
363,100,dYdX (Native),DYDX,1.3803144541399547e-05,0.0,0.0,2.1665920256909552e-05,0.0006354446711575997,643931707,2024-11-06,19:45:50,0.0,1.404742286454014e-05
364,100,dYdX (Native),DYDX,1.3803144541399547e-05,0.0,0.0,2.1664399589680153e-05,0.0006354446711575997,643931707,2024-11-06,19:46:10,0.0,1.404742286454014e-05
365,100,dYdX (Native),DYDX,1.3803144541399547e-05,0.0,0.0,2.1751106275870078e-05,0.0006354446711575997,643931707,2024-11-06,19:46:30,0.0,1.404742286454014e-05
366,97,dYdX (Native),DYDX,1.419752643988377e-05,0.0,0.0,3.2918821770092294e-05,0.0006476551298902858,643931707,2024-11-06,23:08:08,0.00028571428571428595,1.404742286454014e-05
367,99,MultiversX,EGLD,0.00031445361181920464,0.17,6.11,9.805856701346086e-06,0.0001518977399003727,27489626,2024-10-26,12:48:57,0.0,0.0003181690094294267
368,99,MultiversX,EGLD,0.00031379630865506426,0.31,6.26,8.859212696941119e-06,0.00015177695881149237,27489626,2024-10-26,13:01:37,-2.0903010033445113e-05,0.0003181690094294267
369,98,MultiversX,EGLD,0.0003112985566313308,0.19,1.17,5.460094293045531e-06,6.140286911675806e-05,27492686,2024-10-27,11:11:08,-7.959782153330595e-05,0.0003176363971937613
370,97,MultiversX,EGLD,0.00031589967878031344,0.21,0.0,1.184689865557062e-05,5.6379950715745634e-05,27495755,2024-10-27,18:31:46,0.00014780405405405466,0.0003176363971937613
371,96,MultiversX,EGLD,0.00033128057282119807,0.0,0.0,3.384909094722834e-05,0.0001872517580184106,27529847,2024-11-06,19:39:40,0.0004868913857677895,0.00033618905673610266
372,96,MultiversX,EGLD,0.00033128057282119807,0.0,0.0,3.384909094722834e-05,0.0001872517580184106,27529847,2024-11-06,19:40:05,0.0,0.00033618905673610266
373,96,MultiversX,EGLD,0.00033114911218837,0.0,0.0,3.3637786838945877e-05,0.00018739890837652585,27529847,2024-11-06,19:45:50,-3.968253968253179e-06,0.00033618905673610266
374,96,MultiversX,EGLD,0.00033114911218837,0.0,0.0,3.3637786838945877e-05,0.00018739890837652585,27529847,2024-11-06,19:46:10,0.0,0.00033618905673610266
375,96,MultiversX,EGLD,0.00033114911218837,0.0,0.0,3.3637786838945877e-05,0.00018739890837652585,27529847,2024-11-06,19:46:30,0.0,0.00033618905673610266
376,96,MultiversX,EGLD,0.0003354873130716964,0.0,0.0,3.97298849594922e-05,0.00019425419825769253,27529847,2024-11-06,23:08:08,0.0001310043668122264,0.00033618905673610266
377,66,Ethena,ENA,4.725787844621043e-06,0.32,6.89,0.00022966074345211006,0.0011029774936876697,2746875000,2024-10-26,12:48:54,0.0,4.785739929850288e-06
378,66,Ethena,ENA,4.72052941930792e-06,0.4,6.91,0.0002288204062150597,0.0011023416395083182,2746875000,2024-10-26,12:56:17,-1.1126564673157482e-05,4.785739929850288e-06
379,66,Ethena,ENA,4.728417057277605e-06,0.33,7.32,0.00022991174750380073,0.0011015056973748428,2746875000,2024-10-26,13:01:34,1.6708437761070594e-05,4.785739929850288e-06
380,66,Ethena,ENA,4.586439573823285e-06,0.0,3.55,0.00021028007284481766,0.0002800051473445847,2746875000,2024-10-27,11:11:06,-0.0003002502085070901,4.694752006257467e-06
381,66,Ethena,ENA,4.68372044211606e-06,0.14,0.0,0.00022381955475803686,0.0002897887960950668,2746875000,2024-10-27,18:31:43,0.0002120951562052169,4.694752006257467e-06
382,66,Ethena,ENA,4.921664187534873e-06,4.72,0.0,0.00025683792758804657,0.001142519483360938,2746875000,2024-11-01,16:38:59,0.0005079988773505474,4.951737409965973e-06
383,66,Ethena,ENA,4.851990052135994e-06,4.75,0.0,0.00024715560410828243,0.0011444639710724085,2746875000,2024-11-01,16:41:01,-0.0001415598290598298,4.951737409965973e-06
384,66,Ethena,ENA,4.892742848312697e-06,0.0,0.0,0.00025281068032594853,0.0012556263830646951,2746875000,2024-11-01,18:05:38,8.398807911135172e-05,4.951737409965973e-06
385,60,Ethena,ENA,5.648641487074122e-06,0.0,0.0,0.0003854739019907111,0.0018418349448538602,2842187500,2024-11-06,19:39:37,0.001544868350349276,5.761751851706952e-06
386,60,Ethena,ENA,5.648641487074122e-06,0.0,0.0,0.0003854739019907111,0.0018418349448538602,2842187500,2024-11-06,19:40:01,0.0,5.761751851706952e-06
387,60,Ethena,ENA,5.669675188326614e-06,0.0,0.0,0.0003884618738241177,0.0018507091875298455,2842187500,2024-11-06,19:45:46,3.7235280428205497e-05,5.761751851706952e-06
388,60,Ethena,ENA,5.6657313693417714e-06,0.0,0.0,0.000387869801172071,0.0018507091875298455,2842187500,2024-11-06,19:46:07,-6.955715279388417e-06,5.761751851706952e-06
389,60,Ethena,ENA,5.669675188326614e-06,0.0,0.0,0.0003884618738241177,0.0018507091875298455,2842187500,2024-11-06,19:46:27,6.960556844548085e-06,5.761751851706952e-06
390,60,Ethena,ENA,5.828742554048583e-06,0.0,0.0,0.0004114271855700399,0.0019449070437397196,2842187500,2024-11-06,23:08:04,0.00028054718293531183,5.761751851706952e-06
391,95,EOS,EOS,5.844517829987952e-06,0.13,5.71,2.2865334206150607e-05,0.0005444217124332676,1523331265,2024-10-26,12:48:56,0.0,5.920425913582239e-06
392,96,EOS,EOS,5.8458324363162325e-06,0.09,5.71,2.3043226949746908e-05,0.0005446249735987425,1523331265,2024-10-26,13:01:37,2.249212775528317e-06,5.920425913582239e-06
393,94,EOS,EOS,5.862922318583883e-06,0.34,0.0,2.4383115366394823e-05,0.000215701447845177,1523539957,2024-10-27,11:11:08,2.9233190915224272e-05,5.969026780086698e-06
394,93,EOS,EOS,5.923394209684796e-06,0.0,0.0,2.9077245844302347e-05,0.00019220026988240994,1523605552,2024-10-27,18:31:46,0.00010313901345291463,5.969026780086698e-06
395,96,EOS,EOS,5.763012237634546e-06,0.95,2.18,1.6940387534252963e-05,0.0003335857518945809,1524632094,2024-11-01,16:39:02,-0.00027075011096316,5.821670728219298e-06
396,96,EOS,EOS,5.73409089841237e-06,0.88,2.6,1.4787967034285215e-05,0.00033387473074896986,1524632094,2024-11-01,16:41:04,-5.0182481751825615e-05,5.821670728219298e-06
397,96,EOS,EOS,5.745922355366897e-06,0.0,1.91,1.5691264692530287e-05,0.00036279955921117836,1524638993,2024-11-01,18:05:41,2.0632737276478955e-05,5.821670728219298e-06
398,97,EOS,EOS,5.881326807179813e-06,0.0,0.0,2.6410444660564106e-05,0.0005850583780577952,1525702269,2024-11-06,19:39:40,0.00023564401738732627,5.978347494210841e-06
399,97,EOS,EOS,5.886585232492935e-06,0.0,0.0,2.6838681744826935e-05,0.0005850583780577952,1525702269,2024-11-06,19:40:05,8.940545373266784e-06,5.978347494210841e-06
400,97,EOS,EOS,5.895787476790901e-06,0.0,0.0,2.754937177176358e-05,0.0005855452962158174,1525702269,2024-11-06,19:45:50,1.5631978561858728e-05,5.978347494210841e-06
401,97,EOS,EOS,5.895787476790901e-06,0.0,0.0,2.753445097424689e-05,0.0005855452962158174,1525702269,2024-11-06,19:46:10,0.0,5.978347494210841e-06
402,97,EOS,EOS,5.895787476790901e-06,0.0,0.0,2.7517501731924685e-05,0.0005855452962158174,1525702269,2024-11-06,19:46:30,0.0,5.978347494210841e-06
403,98,EOS,EOS,5.958888580548376e-06,0.0,0.0,3.250236419267158e-05,0.0005886882918034771,1525728399,2024-11-06,23:08:08,0.0001070234113712368,5.978347494210841e-06
404,31,Ethereum Classic,ETC,0.00024123003933396742,0.22,4.33,0.0013968001387119125,0.001117503348727262,149291730,2024-10-26,12:48:51,0.0,0.000244202485201408
405,31,Ethereum Classic,ETC,0.00024109857870113934,0.23,4.57,0.0013956670343834696,0.0011155174277745889,149291730,2024-10-26,12:56:14,-5.449591280654802e-06,0.000244202485201408
406,31,Ethereum Classic,ETC,0.00024096711806831123,0.27,4.46,0.0013949523707637683,0.0011099362876342905,149291730,2024-10-26,13:01:30,-5.4525627044719535e-06,0.000244202485201408
407,31,Ethereum Classic,ETC,0.00023794352351326557,0.09,1.48,0.0013720235383719822,0.0003648698044499951,149304427,2024-10-27,11:11:03,-0.00012547735951991103,0.00024300410767116114
408,31,Ethereum Classic,ETC,0.00024188734249810777,0.46,0.0,0.0014025303786719704,0.00035731842206550735,149308861,2024-10-27,18:31:40,0.00016574585635358957,0.00024300410767116114
409,30,Ethereum Classic,ETC,0.00024780307097537114,0.26,0.02,0.001448121182349781,0.0006380051482769935,149373064,2024-11-01,16:38:54,0.00024456521739130594,0.0002502387572056148
410,30,Ethereum Classic,ETC,0.0002479345316081992,0.64,0.0,0.001448471922713576,0.0006385782232214414,149373064,2024-11-01,16:40:56,5.305039787797352e-06,0.0002502387572056148
411,30,Ethereum Classic,ETC,0.0002454367795844658,0.0,0.14,0.00142970263230097,0.0007145098805491698,149373620,2024-11-01,18:05:35,-0.00010074231177094259,0.0002502387572056148
412,30,Ethereum Classic,ETC,0.0002526671143900098,0.0,0.0,0.0014852565684546563,0.001301466137581229,149440884,2024-11-06,19:39:34,0.000294590251740759,0.0002561862605038773
413,30,Ethereum Classic,ETC,0.0002526671143900098,0.0,0.0,0.0014852565684546563,0.001301466137581229,149440884,2024-11-06,19:39:57,0.0,0.0002561862605038773
414,30,Ethereum Classic,ETC,0.0002525356537571818,0.0,0.0,0.001485023179353685,0.0013028588202317177,149441440,2024-11-06,19:45:44,-5.20291363163268e-06,0.0002561862605038773
415,30,Ethereum Classic,ETC,0.0002525356537571818,0.0,0.0,0.001485023179353685,0.0013028588202317177,149441440,2024-11-06,19:46:04,0.0,0.0002561862605038773
416,30,Ethereum Classic,ETC,0.0002525356537571818,0.0,0.0,0.001485023179353685,0.0013028588202317177,149441440,2024-11-06,19:46:24,0.0,0.0002561862605038773
417,30,Ethereum Classic,ETC,0.000254639023882431,0.0,0.0,0.0015001429930278584,0.0013033845019180712,149443137,2024-11-06,23:08:01,8.328995314940143e-05,0.0002561862605038773
418,2,Ethereum,ETH,0.03240215363629245,0.18,2.93,0.1973128713899656,0.12807433570273924,120399251,2024-10-26,12:48:48,0.0,0.032828131916968296
419,2,Ethereum,ETH,0.032409383971097994,0.0,2.93,0.1972352632029903,0.12795976598773043,120399251,2024-10-26,12:56:11,2.2314364770881257e-06,0.032828131916968296
420,2,Ethereum,ETH,0.03242108396741969,0.0,2.96,0.19748512148390093,0.1279026393077863,120399251,2024-10-26,13:01:26,3.610064372720377e-06,0.032828131916968296
421,2,Ethereum,ETH,0.03245960193283832,0.0,0.0,0.19767757282433676,0.060291147048816926,120401222,2024-10-27,11:11:00,1.1880529717544629e-05,0.03304692458494431
422,2,Ethereum,ETH,0.03279416924338577,0.02,0.0,0.19978891235716495,0.055704757316096996,120401222,2024-10-27,18:31:36,0.00010307190733653208,0.03304692458494431
423,2,Ethereum,ETH,0.03324310730449364,1.66,1.58,0.20402866378587914,0.12127367322873575,120409187,2024-11-01,16:38:51,0.00013689569470055356,0.03364347248106593
424,2,Ethereum,ETH,0.03330344773496173,1.52,1.45,0.20386560266552758,0.12044172791888678,120409187,2024-11-01,16:40:53,1.8151260504202255e-05,0.03364347248106593
425,2,Ethereum,ETH,0.033100998360406496,0.0,1.33,0.20160621046480204,0.12756962160756063,120409187,2024-11-01,18:05:32,-6.078931371233269e-05,0.03364347248106593
426,2,Ethereum,ETH,0.03505489774613016,0.0,0.0,0.21350669309343714,0.22584938781595454,120419005,2024-11-06,19:39:31,0.000590284121146652,0.03562170528520929
427,2,Ethereum,ETH,0.03505489774613016,0.0,0.0,0.21350669309343714,0.22584938781595454,120419005,2024-11-06,19:39:52,0.0,0.03562170528520929
428,2,Ethereum,ETH,0.03515480782707949,0.0,0.0,0.21325088503073325,0.22611513489334067,120419005,2024-11-06,19:45:40,2.85010331624518e-05,0.03562170528520929
429,2,Ethereum,ETH,0.03515480782707949,0.0,0.0,0.21325088503073325,0.22611513489334067,120419005,2024-11-06,19:46:00,0.0,0.03562170528520929
430,2,Ethereum,ETH,0.03515480782707949,0.0,0.0,0.21325088503073325,0.22611513489334067,120419005,2024-11-06,19:46:21,0.0,0.03562170528520929
431,2,Ethereum,ETH,0.03543942009715227,0.0,0.0,0.21545946254668522,0.23590571537765342,120419005,2024-11-06,23:07:59,8.095969964512387e-05,0.03562170528520929
432,32,First Digital USD,FDUSD,1.3131380707648088e-05,0.0,0.0,0.0013202161797566095,0.030287062686125094,2626989208,2024-10-26,12:48:51,0.0,1.330176573460872e-05
433,32,First Digital USD,FDUSD,1.3136639132961212e-05,0.0,0.0,0.0013208719871573358,0.03028135636221153,2626989208,2024-10-26,12:56:15,4.004404845329422e-06,1.330176573460872e-05
434,32,First Digital USD,FDUSD,1.3130066101319808e-05,0.0,0.0,0.0013201212040258755,0.030269237657294886,2626989208,2024-10-26,13:01:30,-5.003502451715651e-06,1.330176573460872e-05
435,32,First Digital USD,FDUSD,1.3127436888663247e-05,0.0,0.01,0.001319748115451357,0.01269054283558274,2626989208,2024-10-27,11:11:03,-2.0024028834599318e-06,1.3300434204019556e-05
436,32,First Digital USD,FDUSD,1.3135324526632931e-05,0.0,0.0,0.0013206611581742657,0.01273999563079124,2626989208,2024-10-27,18:31:40,6.00841177648642e-06,1.3300434204019556e-05
437,33,First Digital USD,FDUSD,1.313400992030465e-05,0.0,0.0,0.0012214483487582239,0.031832559332509856,2478004097,2024-11-01,16:38:54,-1.0008006405122997e-06,1.3302653421668162e-05
438,33,First Digital USD,FDUSD,1.3135324526632931e-05,0.01,0.0,0.0012215823767160877,0.03184124883222609,2478004097,2024-11-01,16:40:56,1.0009008107295465e-06,1.3302653421668162e-05
439,33,First Digital USD,FDUSD,1.3131380707648088e-05,0.0,0.0,0.0012210981914723544,0.03437563190870525,2478004097,2024-11-01,18:05:36,-3.002401921536899e-06,1.3302653421668162e-05
440,36,First Digital USD,FDUSD,1.3145841377259177e-05,0.02,0.0,0.0011422095673720813,0.0750867296140119,2356711739,2024-11-06,19:39:34,1.1012113324657022e-05,1.3314859118735491e-05
441,36,First Digital USD,FDUSD,1.3145841377259177e-05,0.02,0.0,0.0011422095673720813,0.0750867296140119,2356711739,2024-11-06,19:39:58,0.0,1.3314859118735491e-05
442,36,First Digital USD,FDUSD,1.3145841377259177e-05,0.0,0.0,0.001142343681292291,0.07514310476392819,2356711739,2024-11-06,19:45:44,0.0,1.3314859118735491e-05
443,36,First Digital USD,FDUSD,1.3145841377259177e-05,0.0,0.0,0.001142343681292291,0.07514310476392819,2356711739,2024-11-06,19:46:05,0.0,1.3314859118735491e-05
444,36,First Digital USD,FDUSD,1.3145841377259177e-05,0.0,0.0,0.001142343681292291,0.07514310476392819,2356711739,2024-11-06,19:46:25,0.0,1.3314859118735491e-05
445,38,First Digital USD,FDUSD,1.3144526770930896e-05,0.04,0.0,0.0011419066054130541,0.07883498265658473,2356711739,2024-11-06,23:08:02,-9.999999999998898e-07,1.3314859118735491e-05
446,27,Artificial Superintelligence Alliance,FET,1.6169435932304876e-05,0.62,6.67,0.0016426988800354973,0.0010302338657883993,2520000000,2024-10-26,12:48:51,0.0,1.637760139557583e-05
447,27,Artificial Superintelligence Alliance,FET,1.6169435932304876e-05,0.73,6.86,0.0016400429014444286,0.0010302408445115182,2520000000,2024-10-26,12:56:14,0.0,1.637760139557583e-05
448,27,Artificial Superintelligence Alliance,FET,1.6169435932304876e-05,0.66,6.78,0.0016412174069710722,0.0010310705631695948,2520000000,2024-10-26,13:01:30,0.0,1.637760139557583e-05
449,27,Artificial Superintelligence Alliance,FET,1.6169435932304876e-05,0.02,0.58,0.001640280295457779,0.0003695763911489575,2520000000,2024-10-27,11:11:02,0.0,1.657733098395032e-05
450,27,Artificial Superintelligence Alliance,FET,1.6563817830789097e-05,0.37,0.0,0.0016860452881682039,0.00034710801151610366,2520000000,2024-10-27,18:31:40,0.00024390243902439046,1.657733098395032e-05
451,27,Artificial Superintelligence Alliance,FET,1.6695278463617174e-05,1.74,3.35,0.001622681207789915,0.0009404610820807973,2426537936,2024-11-01,16:38:54,7.936507936507943e-05,1.6865829278269022e-05
452,27,Artificial Superintelligence Alliance,FET,1.6695278463617174e-05,1.9,3.66,0.001620539107436039,0.0009414444438855285,2426537936,2024-11-01,16:40:56,0.0,1.6865829278269022e-05
453,27,Artificial Superintelligence Alliance,FET,1.6563817830789097e-05,0.0,2.01,0.001615268262245452,0.0010194840268732096,2426528805,2024-11-01,18:05:35,-7.874015748031502e-05,1.6865829278269022e-05
454,27,Artificial Superintelligence Alliance,FET,1.866718795603828e-05,0.0,0.0,0.0018750633291725856,0.002018121799850492,2434308790,2024-11-06,19:39:34,0.0012698412698412692,1.8885317338499953e-05
455,27,Artificial Superintelligence Alliance,FET,1.866718795603828e-05,0.0,0.0,0.0018750633291725856,0.002018121799850492,2434308790,2024-11-06,19:39:56,0.0,1.8885317338499953e-05
456,27,Artificial Superintelligence Alliance,FET,1.866718795603828e-05,0.0,0.0,0.0018704928392025985,0.0020188034958100636,2434308790,2024-11-06,19:45:43,0.0,1.8885317338499953e-05
457,27,Artificial Superintelligence Alliance,FET,1.866718795603828e-05,0.0,0.0,0.0018757526705509564,0.0020188034958100636,2434308790,2024-11-06,19:46:04,0.0,1.8885317338499953e-05
458,27,Artificial Superintelligence Alliance,FET,1.866718795603828e-05,0.0,0.0,0.0018704928392025985,0.0020188034958100636,2434308790,2024-11-06,19:46:24,0.0,1.8885317338499953e-05
459,27,Artificial Superintelligence Alliance,FET,1.8535727323210205e-05,0.21,0.0,0.0018648292900297083,0.0020508395818917874,2434387750,2024-11-06,23:08:01,-7.042253521126766e-05,1.8885317338499953e-05
460,40,Filecoin,FIL,4.535369642013729e-05,0.24,6.96,0.0009374997598949658,0.0009074245035367533,593744765,2024-10-26,12:48:52,0.0,4.593758047500001e-05
461,40,Filecoin,FIL,4.535369642013729e-05,0.24,7.06,0.0009363703659412525,0.0009073397225891975,593744765,2024-10-26,12:56:15,0.0,4.593758047500001e-05
462,40,Filecoin,FIL,4.535369642013729e-05,0.15,7.09,0.0009369325556830301,0.0009078894141274899,593744765,2024-10-26,13:01:31,0.0,4.593758047500001e-05
463,40,Filecoin,FIL,4.5616617685793435e-05,0.1,0.0,0.0009464112936734942,0.0003668984876456727,593927149,2024-10-27,11:11:03,5.7971014492753675e-05,4.6470192710665304e-05
464,40,Filecoin,FIL,4.614246021710573e-05,0.25,0.0,0.0009617421588999117,0.0002834477655103164,594004596,2024-10-27,18:31:41,0.00011527377521613715,4.6470192710665304e-05
465,40,Filecoin,FIL,4.640538148276188e-05,1.1,1.56,0.0009759363700194764,0.0005161789663364406,596215535,2024-11-01,16:38:55,5.698005698005703e-05,4.686965188741427e-05
466,40,Filecoin,FIL,4.640538148276188e-05,1.25,1.54,0.0009758896964640806,0.0005075638497386832,596215535,2024-11-01,16:40:58,0.0,4.686965188741427e-05
467,40,Filecoin,FIL,4.6010999584277656e-05,0.0,1.61,0.0009632167576421899,0.0005781054972909986,596215535,2024-11-01,18:05:36,-8.498583569405043e-05,4.686965188741427e-05
468,40,Filecoin,FIL,4.7851448443870694e-05,0.0,0.0,0.0010188228262934032,0.0013106284809165799,597398931,2024-11-06,19:39:35,0.00040000000000000034,4.85562573003544e-05
469,40,Filecoin,FIL,4.7851448443870694e-05,0.0,0.0,0.0010188228262934032,0.0013106284809165799,597398931,2024-11-06,19:39:58,0.0,4.85562573003544e-05
470,40,Filecoin,FIL,4.7851448443870694e-05,0.0,0.0,0.0010187018972644298,0.0013103270902391942,597398931,2024-11-06,19:45:45,0.0,4.85562573003544e-05
471,40,Filecoin,FIL,4.7851448443870694e-05,0.0,0.0,0.001021051969186354,0.0013103270902391942,597398931,2024-11-06,19:46:05,0.0,4.85562573003544e-05
472,40,Filecoin,FIL,4.7851448443870694e-05,0.0,0.0,0.0010187018972644298,0.0013103270902391942,597398931,2024-11-06,19:46:25,0.0,4.85562573003544e-05
473,40,Filecoin,FIL,4.837729097518299e-05,0.0,0.0,0.0010365595823245096,0.0013260744267367865,597409422,2024-11-06,23:08:02,0.00010989010989010998,4.85562573003544e-05
474,57,FLOKI,FLOKI,1.522577049414752e-09,0.41,8.41,0.0004206024738151437,0.0010147824693044142,9598059475577,2024-10-26,12:48:53,0.0,1.542089959662933e-09
475,57,FLOKI,FLOKI,1.5212624430864711e-09,0.42,8.52,0.0004198754656027938,0.0010138370689432264,9598059475577,2024-10-26,12:56:17,-7.5357950263754654e-06,1.542089959662933e-09
